user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,Cluster,Segment
146454,54,Male,India,Android,1.0,4,17.67,68.81,13,3,3,3,0,1,44,Free,3,3,2,4.0,0.74,91.51,434,Referral,2,Cluster 2
146455,38,Female,Singapore,iOS,1.0,10,4.23,33.91,9,8,3,12,0,0,3,Free,7,4,3,3.0,0.29,62.86,1128,Google Ads,3,Cluster 3
146456,25,Male,India,Android,1.2,9,20.7,43.09,18,5,6,13,1,0,13,Free,3,6,3,4.0,0.23,66.15,380,Google Ads,0,Cluster 0
146457,37,Male,USA,iOS,1.0,5,14.52,36.61,10,2,5,4,0,0,24,Free,2,4,2,3.0,0.31,79.71,1085,Facebook Ads,3,Cluster 3
146458,35,Male,India,Android,1.1,11,16.78,27.52,9,3,6,9,1,0,5,Basic,9,2,0,3.0,0.5,68.49,353,Email Campaign,0,Cluster 0
146459,36,Female,India,Android,2.1,5,8.15,50.58,13,4,1,15,0,0,4,Free,3,5,1,4.0,0.71,53.9,925,Referral,1,Cluster 1
146460,20,Male,India,iOS,1.2,12,11.5,51.33,12,7,4,6,0,0,24,Free,9,4,1,4.0,0.05,72.35,633,Organic,1,Cluster 1
146461,55,Other,Australia,Android,1.2,10,3.21,40.92,11,7,7,14,0,0,34,Free,6,0,0,3.0,0.42,55.93,532,Google Ads,3,Cluster 3
146462,35,Female,India,Android,1.0,10,9.8,21.12,19,1,2,13,1,0,3,Basic,5,4,4,5.0,0.88,53.12,367,Facebook Ads,0,Cluster 0
146463,44,Female,India,iOS,2.1,8,23.15,52.25,16,6,1,24,0,0,16,Free,8,4,0,1.0,0.37,88.61,980,Organic,3,Cluster 3
146464,32,Male,UK,iOS,2.1,9,5.76,62.94,8,8,8,16,1,0,28,Free,4,5,1,4.0,0.38,60.78,101,Organic,0,Cluster 0
146465,38,Female,India,Android,2.1,7,9.42,43.66,17,4,3,11,0,1,25,Basic,7,3,3,2.0,0.72,59.13,891,Organic,2,Cluster 2
146466,39,Female,India,iOS,1.2,11,17.19,35.44,12,5,1,5,0,0,26,Premium,8,3,1,2.0,0.47,59.19,93,Email Campaign,3,Cluster 3
146467,25,Female,India,Android,1.1,4,34.49,64.99,9,5,2,23,0,0,36,Free,6,2,2,4.0,0.24,64.59,576,Organic,1,Cluster 1
146468,28,Female,India,iOS,1.2,4,4.31,41.21,14,6,7,18,0,0,5,Free,6,2,4,3.0,0.64,72.36,51,Referral,3,Cluster 3
146469,29,Female,India,iOS,1.1,10,13.01,36.97,12,8,2,10,0,0,25,Free,5,2,3,5.0,0.63,100.0,651,Email Campaign,1,Cluster 1
146470,56,Male,Canada,Web,2.0,6,16.5,62.13,9,5,2,7,0,0,40,Free,6,4,1,5.0,0.68,60.58,270,Google Ads,1,Cluster 1
146471,44,Female,USA,Android,1.2,8,3.92,54.05,12,2,7,11,0,0,12,Free,12,3,2,4.0,0.8,38.13,342,Google Ads,1,Cluster 1
146472,52,Male,India,iOS,2.1,6,11.62,31.03,8,1,5,6,0,0,32,Free,9,5,1,4.0,0.13,76.94,810,Google Ads,1,Cluster 1
146473,19,Male,Canada,iOS,1.0,11,6.25,36.8,8,5,7,19,0,0,29,Free,6,2,4,4.0,0.06,66.57,1085,Organic,1,Cluster 1
146474,52,Female,India,Android,2.0,12,7.69,47.87,12,4,6,7,1,0,5,Free,5,4,1,5.0,0.66,71.47,153,Organic,0,Cluster 0
146475,48,Female,India,Android,1.1,3,34.43,41.49,7,3,4,23,0,1,24,Free,4,4,1,2.0,0.58,60.36,992,Google Ads,2,Cluster 2
146476,25,Male,USA,Android,2.1,8,7.06,24.18,7,4,6,14,0,0,6,Premium,3,1,2,3.0,0.59,48.4,22,Organic,3,Cluster 3
146477,37,Female,Canada,iOS,1.0,11,5.62,43.9,8,8,5,4,0,1,19,Free,5,3,2,3.0,0.08,76.76,383,Organic,2,Cluster 2
146478,25,Male,USA,Android,1.0,8,6.18,31.19,23,5,3,19,2,0,36,Free,5,5,0,4.0,0.57,56.82,646,Google Ads,0,Cluster 0
146479,21,Other,India,Android,1.2,5,0.85,55.55,4,3,2,17,0,0,39,Free,5,4,3,5.0,0.32,68.49,1122,Organic,1,Cluster 1
146480,48,Male,USA,iOS,1.0,11,12.2,45.94,10,8,10,16,1,0,23,Basic,9,5,0,2.0,0.38,69.2,429,Referral,3,Cluster 3
146481,49,Male,Germany,Android,1.1,8,9.15,60.24,10,4,4,23,0,0,7,Premium,10,4,4,2.0,0.65,52.39,1023,Organic,3,Cluster 3
146482,30,Male,Canada,iOS,1.1,8,7.46,72.9,11,6,5,10,0,0,14,Free,4,5,3,3.0,0.79,64.07,290,Organic,3,Cluster 3
146483,39,Male,USA,iOS,1.0,10,10.05,52.48,8,4,6,14,0,0,31,Basic,3,4,3,4.0,0.55,68.01,75,Organic,1,Cluster 1
146484,43,Female,USA,Android,1.0,7,5.11,46.56,9,3,2,7,0,0,6,Free,5,0,3,4.0,0.31,66.61,364,Google Ads,1,Cluster 1
146485,34,Male,India,iOS,1.1,6,17.65,51.32,18,8,1,19,1,0,37,Free,11,1,5,5.0,0.89,56.07,422,Google Ads,0,Cluster 0
146486,46,Male,India,iOS,2.1,4,3.53,39.24,6,10,3,21,0,0,21,Free,8,1,2,4.0,0.04,39.34,292,Email Campaign,1,Cluster 1
146487,44,Male,Germany,Android,2.0,9,6.76,33.76,21,4,4,19,0,1,25,Free,6,2,3,5.0,0.28,65.12,419,Email Campaign,2,Cluster 2
146488,39,Female,Germany,Web,1.0,3,15.89,42.88,13,1,6,16,1,1,18,Premium,8,3,0,4.0,0.2,70.76,28,Organic,2,Cluster 2
146489,35,Male,USA,iOS,1.0,8,7.54,34.94,10,8,3,16,0,0,16,Free,6,1,4,4.0,0.76,56.41,941,Facebook Ads,1,Cluster 1
146490,22,Female,Singapore,iOS,1.2,6,5.06,77.66,10,6,3,23,0,0,3,Free,10,1,1,4.0,0.02,64.47,1055,Referral,1,Cluster 1
146491,29,Female,USA,iOS,1.2,2,5.45,17.07,10,5,1,11,1,0,8,Free,7,6,1,4.0,0.2,71.54,739,Organic,0,Cluster 0
146492,19,Male,Australia,Android,1.0,5,21.87,46.78,7,8,4,17,0,1,5,Basic,9,2,3,4.0,0.54,81.92,505,Referral,2,Cluster 2
146493,59,Male,India,Android,1.1,6,10.77,35.22,15,6,6,3,0,0,12,Free,11,4,1,5.0,0.0,69.48,738,Google Ads,1,Cluster 1
146494,24,Male,Germany,iOS,2.1,8,7.79,72.29,7,3,4,20,1,0,43,Free,5,4,1,4.0,0.9,69.74,298,Organic,0,Cluster 0
146495,43,Female,USA,Android,2.0,5,46.85,55.74,9,4,3,18,0,0,6,Free,4,3,2,4.0,0.75,60.65,42,Google Ads,1,Cluster 1
146496,56,Female,Germany,Web,1.0,6,1.49,9.45,12,12,3,18,1,0,28,Basic,10,1,4,1.0,0.04,78.0,1133,Email Campaign,3,Cluster 3
146497,32,Female,USA,Android,2.0,7,8.49,44.35,11,6,2,20,0,0,39,Basic,4,2,1,5.0,0.21,49.49,861,Organic,1,Cluster 1
146498,50,Male,India,iOS,1.1,6,22.32,94.06,7,6,4,17,0,0,32,Free,6,3,3,4.0,0.95,72.65,568,Google Ads,1,Cluster 1
146499,20,Female,India,Android,1.2,5,4.72,69.36,9,6,3,23,0,0,8,Free,3,1,0,3.0,0.37,100.0,796,Google Ads,3,Cluster 3
146500,59,Female,USA,iOS,1.2,8,2.97,29.58,12,6,6,4,0,0,31,Basic,11,3,4,5.0,0.87,73.0,98,Email Campaign,1,Cluster 1
146501,19,Female,India,Android,1.2,6,17.44,49.57,7,4,2,12,0,0,3,Free,5,2,1,5.0,0.4,61.56,451,Facebook Ads,1,Cluster 1
146502,34,Female,Canada,iOS,2.1,6,10.5,38.3,14,2,6,24,1,0,44,Free,7,5,1,4.0,0.21,46.52,675,Organic,0,Cluster 0
146503,18,Male,India,iOS,1.1,11,6.81,27.76,9,2,4,23,0,0,26,Free,8,6,2,3.0,0.13,92.44,1143,Email Campaign,3,Cluster 3
146504,53,Female,India,iOS,1.2,5,5.69,52.01,11,6,4,8,0,0,26,Free,5,2,1,5.0,0.64,100.0,1162,Organic,1,Cluster 1
146505,34,Female,India,Android,1.0,9,13.47,81.59,7,4,5,17,0,0,13,Basic,8,3,2,4.0,0.17,74.48,511,Google Ads,1,Cluster 1
146506,19,Female,USA,iOS,2.0,7,23.94,64.57,7,5,3,13,0,0,38,Free,5,2,3,1.0,0.49,51.45,516,Email Campaign,3,Cluster 3
146507,50,Male,UK,Android,2.0,10,13.78,5.0,12,6,5,24,0,0,0,Free,3,1,1,4.0,0.15,61.11,1119,Referral,1,Cluster 1
146508,46,Female,India,iOS,2.1,10,3.6,45.34,17,4,1,8,2,4,20,Basic,4,5,1,3.0,0.2,30.91,848,Email Campaign,2,Cluster 2
146509,23,Male,India,Android,1.0,2,5.16,48.12,9,6,1,12,0,0,38,Free,10,5,1,5.0,0.99,53.85,802,Email Campaign,1,Cluster 1
146510,53,Male,Singapore,Android,1.1,6,9.15,59.97,17,5,1,14,0,0,3,Premium,6,3,3,3.0,0.43,68.75,614,Organic,3,Cluster 3
146511,41,Male,Australia,Web,1.0,5,10.53,64.26,18,2,4,22,1,0,33,Free,7,1,3,3.0,0.45,72.62,229,Organic,0,Cluster 0
146512,28,Female,India,Android,1.1,5,10.03,47.55,16,5,2,12,0,1,28,Free,3,3,1,4.0,0.97,50.66,40,Referral,2,Cluster 2
146513,22,Male,USA,iOS,2.0,10,23.23,26.09,16,4,4,21,0,0,5,Basic,8,4,2,4.0,0.36,69.95,896,Referral,1,Cluster 1
146514,47,Male,UK,iOS,2.1,3,40.1,61.72,10,9,5,24,1,0,25,Free,8,3,1,4.0,0.94,57.38,671,Organic,0,Cluster 0
146515,27,Male,India,Android,2.1,12,6.19,70.91,11,3,5,21,0,0,38,Free,6,3,3,5.0,0.81,97.43,592,Organic,1,Cluster 1
146516,54,Female,India,Android,1.1,9,8.43,44.87,10,6,2,16,0,0,0,Free,5,2,3,4.0,0.91,66.66,1111,Google Ads,1,Cluster 1
146517,44,Male,USA,Android,1.2,7,5.48,17.9,10,5,6,6,0,0,34,Basic,4,4,3,5.0,0.3,91.24,355,Email Campaign,1,Cluster 1
146518,44,Male,India,iOS,1.1,8,7.55,62.67,11,5,3,12,1,0,21,Free,5,1,1,4.0,0.61,65.46,161,Organic,0,Cluster 0
146519,41,Male,USA,Android,1.1,7,7.53,39.99,13,6,2,21,0,0,37,Free,5,3,0,3.0,0.69,55.56,695,Email Campaign,3,Cluster 3
146520,20,Male,India,Android,1.1,8,32.41,13.16,9,7,1,21,0,0,18,Basic,3,4,0,4.0,0.31,70.85,1171,Google Ads,1,Cluster 1
146521,55,Female,India,Web,1.2,9,15.74,18.13,16,8,4,7,0,0,42,Premium,6,4,2,3.0,0.18,52.12,887,Email Campaign,3,Cluster 3
146522,43,Female,Singapore,Android,2.1,5,11.92,65.55,15,9,7,6,0,0,17,Basic,5,4,2,4.0,0.11,58.5,1105,Organic,1,Cluster 1
146523,56,Male,India,Android,2.1,13,2.88,35.93,17,2,2,7,1,0,16,Free,6,2,4,5.0,0.27,85.45,823,Referral,0,Cluster 0
146524,35,Male,Australia,iOS,1.2,5,3.55,39.12,16,5,4,8,0,0,42,Basic,6,2,0,3.0,0.37,46.61,103,Organic,3,Cluster 3
146525,20,Male,USA,iOS,2.1,10,17.64,43.07,13,9,2,3,0,0,6,Free,8,3,1,3.0,0.6,48.66,240,Referral,3,Cluster 3
146526,55,Female,India,Android,1.0,5,17.71,50.13,16,7,2,3,1,0,3,Basic,5,1,1,4.0,0.18,49.46,461,Google Ads,0,Cluster 0
146527,59,Male,India,Android,1.1,12,2.71,38.8,10,4,3,10,0,1,29,Free,5,3,2,4.0,0.72,68.16,915,Organic,2,Cluster 2
146528,42,Male,India,Android,1.0,4,20.53,13.17,9,6,7,22,0,0,43,Basic,5,4,1,3.0,0.16,45.76,717,Google Ads,3,Cluster 3
146529,30,Female,India,Android,2.1,7,13.3,68.34,6,5,1,5,1,0,29,Basic,10,5,3,4.0,0.62,73.85,132,Google Ads,0,Cluster 0
146530,42,Male,India,Android,1.2,7,17.07,16.82,15,8,1,24,0,0,30,Free,4,5,2,4.0,0.49,73.41,787,Organic,1,Cluster 1
146531,41,Female,Canada,iOS,1.0,8,10.53,48.64,4,7,5,13,0,1,36,Free,7,1,2,4.0,0.94,68.71,732,Organic,2,Cluster 2
146532,58,Male,India,iOS,2.0,7,4.89,37.4,16,6,4,4,0,0,38,Free,7,5,2,4.0,0.1,67.0,409,Email Campaign,1,Cluster 1
146533,33,Female,UK,Web,1.0,6,11.88,62.23,10,6,4,18,0,0,2,Free,6,3,6,1.0,0.65,69.16,997,Email Campaign,3,Cluster 3
146534,58,Male,India,Android,2.1,7,15.97,38.27,12,3,5,21,1,0,19,Premium,6,1,4,5.0,0.01,99.85,1093,Referral,0,Cluster 0
146535,59,Male,Canada,Android,2.0,6,3.16,36.34,14,2,3,16,1,0,31,Basic,6,4,2,4.0,0.45,69.87,1103,Organic,0,Cluster 0
146536,28,Female,Australia,iOS,1.1,8,14.03,36.78,8,5,4,19,1,1,9,Free,9,2,1,1.0,0.33,24.54,909,Organic,3,Cluster 3
146537,38,Male,USA,Android,1.1,4,0.57,41.5,18,5,0,24,0,0,26,Free,4,2,0,4.0,0.62,58.73,1193,Facebook Ads,1,Cluster 1
146538,48,Female,India,iOS,1.2,9,7.85,40.73,9,3,2,3,0,0,41,Free,5,2,3,3.0,0.7,70.58,376,Organic,3,Cluster 3
146539,32,Male,UK,Android,1.0,9,14.91,56.52,14,4,2,9,0,1,31,Free,5,1,3,5.0,0.86,79.2,765,Google Ads,2,Cluster 2
146540,53,Male,India,Android,1.1,7,13.72,35.26,6,4,2,17,0,0,38,Basic,5,3,1,2.0,0.86,70.11,25,Google Ads,3,Cluster 3
146541,18,Female,Canada,Android,2.1,9,11.51,58.99,13,4,6,17,1,0,43,Premium,7,2,2,4.0,0.32,87.54,130,Organic,0,Cluster 0
146542,45,Female,Germany,Web,1.0,10,9.52,67.56,7,5,7,14,1,0,22,Basic,3,2,3,3.0,0.64,54.39,779,Google Ads,0,Cluster 0
146543,50,Female,Germany,iOS,2.0,9,10.48,57.93,13,4,6,22,1,0,40,Basic,7,3,2,3.0,0.22,33.72,445,Organic,0,Cluster 0
146544,20,Male,Australia,Android,1.2,9,16.63,6.98,13,6,4,9,0,0,4,Free,4,3,3,3.0,0.59,44.36,173,Organic,3,Cluster 3
146545,32,Female,India,Android,1.1,11,16.37,59.59,9,1,6,23,0,0,16,Premium,4,1,1,3.0,0.48,69.79,405,Facebook Ads,3,Cluster 3
146546,50,Female,Canada,iOS,1.0,11,11.86,15.06,8,9,2,20,0,0,33,Free,6,1,1,4.0,0.4,38.61,964,Organic,1,Cluster 1
146547,49,Female,UK,iOS,2.0,11,4.24,13.35,13,4,3,4,0,0,16,Free,5,2,1,3.0,0.12,73.44,46,Organic,3,Cluster 3
146548,40,Female,India,Android,2.1,7,1.67,19.32,11,8,1,3,1,0,35,Free,7,8,5,3.0,0.99,55.56,140,Email Campaign,0,Cluster 0
146549,43,Female,India,Android,2.1,10,12.26,61.48,11,6,2,6,1,0,22,Free,2,3,2,4.0,0.96,40.59,311,Facebook Ads,0,Cluster 0
146550,34,Male,Germany,iOS,2.1,11,11.77,29.15,14,3,4,19,0,0,15,Premium,6,7,2,5.0,0.64,48.22,1089,Facebook Ads,1,Cluster 1
146551,26,Male,Singapore,Android,1.2,9,8.12,44.36,12,2,5,4,0,0,34,Basic,7,2,0,1.0,0.43,94.08,1048,Google Ads,3,Cluster 3
146552,22,Male,Canada,Android,2.1,2,9.62,13.96,16,3,2,12,0,0,3,Free,6,2,3,4.0,0.31,89.33,167,Organic,1,Cluster 1
146553,46,Female,India,iOS,1.1,9,2.8,54.08,5,6,5,8,0,1,3,Basic,3,5,2,3.0,0.51,65.29,376,Google Ads,2,Cluster 2
146554,23,Male,USA,Android,2.0,6,29.7,77.35,16,6,2,3,1,1,2,Free,6,3,0,4.0,0.91,58.02,647,Referral,2,Cluster 2
146555,58,Female,India,Android,1.1,5,37.57,34.83,11,2,3,13,0,0,35,Basic,7,3,2,4.0,0.25,89.28,450,Referral,1,Cluster 1
146556,52,Male,India,iOS,1.0,11,8.22,51.12,7,3,4,15,0,2,22,Free,3,3,3,5.0,0.67,63.13,681,Google Ads,2,Cluster 2
146557,38,Female,India,iOS,1.1,13,5.25,69.94,8,2,5,22,1,0,10,Free,7,5,1,5.0,0.24,66.46,274,Facebook Ads,0,Cluster 0
146558,40,Male,India,iOS,1.1,12,17.86,39.83,11,3,3,22,0,0,1,Free,6,1,2,2.0,0.82,75.94,1169,Google Ads,3,Cluster 3
146559,52,Male,India,iOS,2.1,9,7.42,48.24,7,2,2,24,1,0,15,Free,10,3,3,4.0,0.51,76.87,47,Referral,0,Cluster 0
146560,19,Other,India,Android,2.0,6,24.74,52.86,8,2,5,12,1,0,6,Free,6,2,0,5.0,0.32,63.14,1084,Facebook Ads,0,Cluster 0
146561,59,Female,India,Android,2.0,8,23.25,30.77,13,5,4,18,0,0,12,Free,5,1,1,3.0,0.2,89.25,683,Organic,3,Cluster 3
146562,26,Male,India,iOS,2.0,13,7.57,44.75,15,7,3,16,0,0,25,Free,5,2,2,4.0,0.87,57.74,844,Google Ads,1,Cluster 1
146563,30,Female,India,iOS,1.2,10,5.79,70.39,11,4,5,13,1,0,26,Free,6,1,0,3.0,0.4,45.49,1007,Facebook Ads,0,Cluster 0
146564,51,Female,Singapore,Android,1.2,8,13.78,36.73,13,5,4,4,0,0,43,Free,5,6,2,2.0,0.6,76.34,104,Facebook Ads,3,Cluster 3
146565,33,Female,India,Android,1.0,8,4.26,50.54,13,5,7,12,0,0,26,Free,8,4,3,1.0,0.28,42.21,760,Google Ads,3,Cluster 3
146566,22,Female,India,iOS,2.0,5,3.76,51.94,13,2,3,11,0,0,28,Free,3,2,4,4.0,0.02,58.27,1082,Email Campaign,1,Cluster 1
146567,18,Male,Germany,Android,1.1,14,35.82,35.2,11,5,2,14,2,0,38,Free,4,0,4,4.0,0.1,44.51,1165,Organic,0,Cluster 0
146568,57,Male,India,Android,1.2,5,2.67,53.94,18,8,4,18,1,0,32,Free,6,3,2,5.0,0.31,64.33,108,Organic,0,Cluster 0
146569,39,Male,Canada,iOS,2.0,9,44.6,53.05,10,7,5,19,0,0,24,Free,12,2,4,3.0,0.74,69.73,707,Email Campaign,3,Cluster 3
146570,43,Male,India,iOS,1.1,6,20.54,44.85,11,6,4,15,0,0,0,Free,7,2,1,4.0,0.86,34.83,56,Facebook Ads,1,Cluster 1
146571,51,Female,India,iOS,1.1,12,4.3,16.47,17,2,4,24,0,1,30,Basic,4,3,1,4.0,0.1,83.83,832,Organic,2,Cluster 2
146572,38,Male,Australia,Android,1.2,10,5.86,10.06,10,4,3,15,0,0,39,Free,0,4,2,5.0,0.94,65.94,355,Organic,1,Cluster 1
146573,24,Male,India,iOS,2.0,8,18.4,20.61,13,5,3,8,0,0,22,Premium,15,6,2,4.0,0.34,62.47,497,Facebook Ads,1,Cluster 1
146574,42,Female,USA,Android,1.0,7,28.08,40.65,15,7,6,11,0,0,16,Free,6,0,3,3.0,0.46,45.56,1114,Organic,3,Cluster 3
146575,29,Male,Canada,Android,1.2,7,20.86,45.41,15,6,8,3,0,0,22,Free,7,2,1,3.0,0.45,63.68,99,Email Campaign,3,Cluster 3
146576,48,Male,India,iOS,1.0,10,14.64,30.49,16,6,3,24,0,0,17,Basic,5,3,1,4.0,0.81,63.36,730,Google Ads,1,Cluster 1
146577,44,Male,India,iOS,2.0,7,8.91,59.97,12,7,1,11,1,0,20,Free,7,1,2,4.0,0.86,64.86,161,Organic,0,Cluster 0
146578,39,Female,India,Web,1.1,7,5.58,48.04,16,6,6,19,1,0,18,Premium,7,1,3,5.0,0.8,58.99,424,Google Ads,0,Cluster 0
146579,51,Female,Australia,Android,1.0,8,19.01,12.32,17,8,6,15,0,0,37,Basic,8,5,5,4.0,0.84,40.53,749,Google Ads,1,Cluster 1
146580,34,Female,Canada,Android,2.1,18,36.05,27.66,14,5,8,3,0,1,11,Free,11,2,1,4.0,0.14,30.96,638,Email Campaign,2,Cluster 2
146581,28,Female,UK,Android,1.0,10,7.09,53.78,14,3,2,17,1,0,34,Free,4,9,1,3.0,0.96,90.62,443,Organic,0,Cluster 0
146582,46,Male,Canada,iOS,1.1,11,13.15,27.33,10,6,1,14,0,0,3,Basic,8,3,1,5.0,0.62,56.69,656,Organic,1,Cluster 1
146583,51,Female,USA,Android,2.1,14,6.28,65.3,17,2,4,24,0,0,23,Free,7,2,2,4.0,0.22,87.13,1147,Google Ads,1,Cluster 1
146584,54,Male,Australia,Android,2.1,12,17.91,71.93,15,6,6,7,1,0,5,Premium,6,2,1,4.0,0.37,64.5,867,Organic,0,Cluster 0
146585,43,Female,USA,Android,1.0,5,5.99,42.13,13,5,2,15,1,0,3,Free,10,1,2,4.0,0.69,78.91,23,Google Ads,0,Cluster 0
146586,49,Male,India,Android,1.1,4,17.35,35.72,15,3,0,7,0,0,36,Basic,6,3,3,3.0,0.17,67.39,1078,Google Ads,3,Cluster 3
146587,54,Male,USA,iOS,2.0,10,18.11,58.41,9,4,2,15,0,0,35,Free,9,8,4,3.0,0.74,79.29,301,Google Ads,3,Cluster 3
146588,22,Male,Singapore,Android,2.0,9,10.1,66.58,4,4,6,3,0,0,2,Free,6,2,1,4.0,0.66,27.86,86,Google Ads,1,Cluster 1
146589,37,Female,UK,Android,1.1,11,6.76,13.46,11,5,1,9,0,0,34,Free,3,4,1,1.0,0.48,84.21,444,Google Ads,3,Cluster 3
146590,24,Male,India,Android,2.0,8,15.25,77.56,16,1,3,9,0,0,5,Premium,10,3,2,5.0,0.61,58.28,114,Facebook Ads,1,Cluster 1
146591,40,Male,India,Android,1.1,6,7.16,21.63,18,6,2,15,0,0,29,Free,8,7,3,4.0,0.44,62.75,880,Email Campaign,1,Cluster 1
146592,18,Male,UK,Android,2.0,9,11.08,22.55,14,9,4,19,0,0,43,Free,9,1,0,5.0,0.95,35.32,456,Google Ads,1,Cluster 1
146593,56,Other,India,Android,2.1,10,18.99,44.31,13,3,6,21,2,0,6,Premium,7,2,1,5.0,0.52,35.82,52,Organic,0,Cluster 0
146594,20,Female,UK,Android,1.0,6,18.91,58.78,12,5,4,24,0,1,4,Free,5,2,2,4.0,0.67,45.59,872,Referral,2,Cluster 2
146595,20,Male,India,Android,2.1,2,14.17,29.08,19,6,8,24,0,1,39,Free,7,3,1,4.0,0.99,50.32,592,Google Ads,2,Cluster 2
146596,23,Male,India,iOS,1.0,6,12.99,27.0,17,7,2,7,0,0,5,Basic,4,4,3,5.0,0.06,70.31,400,Organic,1,Cluster 1
146597,48,Male,India,Android,2.0,12,6.51,69.65,11,2,4,17,0,0,16,Free,7,5,2,5.0,0.92,63.57,1192,Organic,1,Cluster 1
146598,44,Male,USA,iOS,1.0,10,19.84,39.54,12,9,4,7,0,0,32,Basic,8,2,3,4.0,0.71,67.61,414,Referral,1,Cluster 1
146599,46,Male,India,Android,2.1,8,4.11,70.94,14,3,4,18,0,0,39,Basic,5,4,2,2.0,0.77,64.81,546,Organic,3,Cluster 3
146600,32,Male,USA,Android,2.0,13,5.47,79.66,8,4,2,19,1,0,22,Free,5,2,0,1.0,0.05,68.17,790,Organic,3,Cluster 3
146601,53,Other,USA,Android,2.0,7,24.04,25.22,7,7,3,8,0,0,17,Free,4,6,1,4.0,0.18,69.99,143,Google Ads,1,Cluster 1
146602,22,Male,India,Web,2.0,10,21.17,38.49,11,5,1,24,0,0,2,Free,3,1,4,4.0,0.59,70.85,581,Organic,1,Cluster 1
146603,20,Male,USA,iOS,1.1,6,24.15,60.98,13,3,3,21,0,0,3,Free,3,3,2,2.0,0.34,44.36,538,Google Ads,3,Cluster 3
146604,42,Male,Canada,Android,2.0,9,7.54,50.37,13,6,3,13,1,0,21,Free,3,3,1,1.0,0.08,53.47,1148,Organic,3,Cluster 3
146605,49,Male,USA,Android,1.0,6,5.35,60.52,12,5,4,6,0,0,39,Basic,6,3,1,4.0,0.49,79.5,557,Referral,1,Cluster 1
146606,38,Male,India,iOS,2.0,5,9.64,31.88,14,4,1,5,0,0,25,Basic,7,2,1,1.0,0.94,92.02,158,Google Ads,3,Cluster 3
146607,34,Male,USA,Android,1.2,9,20.43,23.4,7,9,3,5,0,0,13,Free,4,4,3,5.0,0.59,74.58,17,Google Ads,1,Cluster 1
146608,26,Male,India,Android,1.1,9,18.81,68.57,14,5,3,11,0,0,16,Basic,6,2,3,1.0,0.19,47.97,735,Organic,3,Cluster 3
146609,43,Male,Australia,iOS,1.2,3,12.83,30.45,10,3,2,15,0,0,32,Basic,6,1,2,3.0,0.76,49.46,835,Google Ads,3,Cluster 3
146610,39,Female,USA,iOS,1.2,8,19.11,9.1,16,4,4,19,0,1,44,Basic,8,2,2,3.0,0.99,82.45,337,Google Ads,2,Cluster 2
146611,58,Male,India,Android,1.0,12,5.69,60.05,13,8,8,21,0,0,0,Free,3,4,5,3.0,0.08,56.96,179,Facebook Ads,3,Cluster 3
146612,40,Male,UK,iOS,1.1,11,5.0,32.48,13,6,1,16,0,0,29,Premium,4,4,1,3.0,0.86,56.91,1040,Organic,3,Cluster 3
146613,28,Female,USA,iOS,2.0,8,31.11,12.98,10,5,3,10,0,0,27,Free,5,7,1,4.0,0.85,79.02,276,Organic,1,Cluster 1
146614,27,Male,India,iOS,1.0,6,13.0,37.97,9,5,3,15,1,0,28,Basic,5,7,1,4.0,0.38,65.74,1091,Organic,0,Cluster 0
146615,40,Other,India,Android,1.2,13,5.81,69.17,8,2,7,20,0,0,35,Free,5,2,1,5.0,0.92,58.42,283,Organic,1,Cluster 1
146616,22,Other,UK,iOS,1.0,5,4.09,61.69,11,6,4,11,0,0,32,Free,4,6,1,5.0,0.38,41.32,697,Organic,1,Cluster 1
146617,43,Female,India,Android,1.0,12,12.31,26.83,9,5,2,8,0,0,2,Free,6,3,2,3.0,0.32,74.91,819,Referral,3,Cluster 3
146618,21,Other,India,iOS,1.1,2,7.36,5.0,5,7,5,21,0,0,9,Free,4,0,1,4.0,0.45,44.83,287,Google Ads,1,Cluster 1
146619,44,Male,India,Android,1.0,9,8.13,24.84,10,6,5,11,0,0,1,Free,13,3,4,2.0,0.35,80.76,1198,Referral,3,Cluster 3
146620,55,Male,India,Android,1.1,9,24.74,30.89,16,4,0,22,0,0,20,Free,6,4,4,3.0,0.66,80.4,1194,Organic,3,Cluster 3
146621,51,Female,Singapore,Android,2.0,5,5.23,22.72,12,2,6,18,0,0,34,Premium,8,7,1,4.0,0.05,75.26,371,Referral,1,Cluster 1
146622,20,Female,Australia,Android,2.0,11,18.49,36.85,14,3,4,18,1,0,44,Free,3,5,1,4.0,0.89,90.26,594,Google Ads,0,Cluster 0
146623,49,Female,India,Android,2.1,8,18.22,29.69,13,6,0,12,0,0,13,Premium,6,5,1,1.0,0.09,58.26,451,Facebook Ads,3,Cluster 3
146624,43,Male,India,iOS,1.1,9,16.69,11.24,15,5,4,3,0,0,11,Premium,7,7,1,4.0,0.96,72.45,1156,Google Ads,1,Cluster 1
146625,35,Male,USA,iOS,1.0,9,16.79,13.4,15,3,4,23,0,0,41,Free,3,2,3,5.0,0.13,83.29,767,Referral,1,Cluster 1
